Device IP,TransactionID,Transaction Time,Location,Type,Purpose,Amount Spikes,Debited Amt,Credited Amt,Total Amt
49.207.45.128,TXN209064492,2019-10-22 19:03:26,Whitefield,Debit,Service Charges,No,34,0,149904
192.168.1.105,TXN376103445,2019-10-22 20:38:06,Malleshwaram,Debit,Groceries,No,3767,0,146137
49.207.45.128,TXN611327462,2019-10-23 06:55:57,BTM Layout,Debit,Transport,No,259,0,145878
49.207.45.128,TXN177030229,2019-10-23 09:19:26,Whitefield,Debit,Service Charges,No,233,0,145645
172.18.5.67,TXN296814158,2019-10-23 11:04:47,Jayanagar,Debit,Food & Drink,No,1212,0,144433
49.207.45.128,TXN656154962,2019-10-23 11:27:33,Whitefield,Debit,Transport,No,100,0,144333
49.207.45.128,TXN343579342,2019-10-23 15:27:15,MG Road,Debit,Service Charges,No,173,0,144160
49.207.45.128,TXN693395100,2019-10-23 16:28:14,Indiranagar,Debit,Transport,No,267,0,143893
49.207.45.128,TXN108086145,2019-10-23 20:59:38,BTM Layout,Debit,Bank Charges,No,137,0,143756
49.207.45.128,TXN851965481,2019-10-23 21:21:46,Malleshwaram,Debit,Transport,No,11,0,143745
49.207.45.128,TXN914628572,2019-10-23 22:58:52,BTM Layout,Debit,Transport,No,177,0,143568
49.207.45.128,TXN137650583,2019-10-24 10:51:53,Malleshwaram,Debit,Service Charges,No,140,0,143428
49.207.45.128,TXN757249099,2019-10-24 11:26:53,Jayanagar,Debit,Transport,No,75,0,143353
49.207.45.128,TXN176559049,2019-10-24 12:36:12,Jayanagar,Debit,Transport,No,238,0,143115
49.207.45.128,TXN583867673,2019-10-24 13:46:24,HSR Layout,Debit,Service Charges,No,12,0,143103
49.207.45.128,TXN292490295,2019-10-24 20:06:35,BTM Layout,Debit,Transport,No,267,0,142836
49.207.45.128,TXN508200747,2019-10-25 07:20:14,Jayanagar,Debit,Transport,No,153,0,142683
49.207.45.128,TXN544936860,2019-10-25 08:41:30,Indiranagar,Debit,Bank Charges,No,70,0,142613
49.207.45.128,TXN126946676,2019-10-25 11:44:25,Malleshwaram,Debit,Transport,No,78,0,142535
49.207.45.128,TXN982912585,2019-10-25 14:05:44,Whitefield,Debit,Transport,No,236,0,142299
49.207.45.128,TXN915109682,2019-10-25 15:40:25,Malleshwaram,Debit,Bank Charges,No,88,0,142211
49.207.45.128,TXN587861829,2019-10-25 19:46:04,Indiranagar,Debit,Service Charges,No,37,0,142174
49.207.45.128,TXN914212140,2019-10-26 07:19:27,BTM Layout,Debit,Fuel,No,1337,0,140837
49.207.45.128,TXN213801504,2019-10-26 11:46:42,MG Road,Debit,Transport,No,199,0,140638
49.207.45.128,TXN649440829,2019-10-26 16:51:07,Koramangala,Debit,Service Charges,No,221,0,140417
10.20.30.45,TXN450863447,2019-10-26 18:44:54,HSR Layout,Credit,Reversal of Charges,No,0,82,140499
49.207.45.128,TXN297588072,2019-10-27 19:15:23,Koramangala,Debit,Bank Charges,No,74,0,140425
49.207.45.128,TXN107865422,2019-10-27 20:09:00,Jayanagar,Debit,Bank Charges,No,199,0,140226
49.207.45.128,TXN374617415,2019-10-28 09:36:25,MG Road,Debit,Bank Charges,No,58,0,140168
49.207.45.128,TXN839262370,2019-10-28 13:48:13,Jayanagar,Debit,Bank Charges,No,173,0,139995
192.168.1.105,TXN747677996,2019-10-28 17:03:47,Whitefield,Debit,Groceries,No,2818,0,137177
49.207.45.128,TXN874128389,2019-10-28 18:08:53,Malleshwaram,Debit,Transport,No,166,0,137011
49.207.45.128,TXN433765155,2019-10-28 18:15:49,BTM Layout,Debit,Service Charges,No,171,0,136840
49.207.45.128,TXN719501932,2019-10-28 21:46:03,Indiranagar,Debit,Transport,No,251,0,136589
192.168.1.105,TXN147598353,2019-10-29 14:00:56,Malleshwaram,Credit,Reversal of Charges,No,0,59,136648
49.207.45.128,TXN482210020,2019-10-29 15:36:12,HSR Layout,Debit,Service Charges,No,83,0,136565
172.16.11.35,TXN267068497,2019-10-29 17:47:28,BTM Layout,Debit,Food & Drink,No,1076,0,135489
49.207.45.128,TXN645240756,2019-10-30 06:43:58,Jayanagar,Debit,Bank Charges,No,203,0,135286
49.207.45.128,TXN924964559,2019-10-30 09:25:14,BTM Layout,Debit,Service Charges,No,66,0,135220
49.207.45.128,TXN253626864,2019-10-30 12:59:27,Malleshwaram,Debit,Service Charges,No,184,0,135036
49.207.45.128,TXN298310450,2019-10-31 06:46:51,Malleshwaram,Debit,Transport,No,42,0,134994
49.207.45.128,TXN756962657,2019-10-31 08:12:07,Whitefield,Debit,Fuel,No,2152,0,132842
49.207.45.128,TXN503324371,2019-10-31 09:16:55,Whitefield,Debit,Bank Charges,No,247,0,132595
49.207.45.128,TXN797901171,2019-10-31 10:24:40,MG Road,Debit,Service Charges,No,228,0,132367
10.20.30.45,TXN376665251,2019-10-31 15:07:32,Indiranagar,Credit,Interest Credit,No,0,58,132425
49.207.45.128,TXN459391227,2019-10-31 16:51:49,Indiranagar,Debit,Transport,No,50,0,132375
49.207.45.128,TXN379279768,2019-10-31 16:55:53,Whitefield,Debit,Fuel,No,2330,0,130045
10.20.30.45,TXN560813020,2019-11-01 09:30:00,MG Road,Credit,Salary,No,0,84000,214045
49.207.45.128,TXN575849677,2019-11-02 06:08:49,Indiranagar,Debit,Bank Charges,No,112,0,213933
49.207.45.128,TXN630615535,2019-11-02 13:15:39,MG Road,Debit,Bank Charges,No,131,0,213802
49.207.45.128,TXN592249429,2019-11-02 15:19:14,Koramangala,Credit,Interest Credit,No,0,24,213826
49.207.45.128,TXN850468138,2019-11-02 15:49:39,Indiranagar,Debit,Transport,No,254,0,213572
49.207.45.128,TXN213029359,2019-11-03 08:53:28,MG Road,Debit,Bank Charges,No,120,0,213452
49.207.45.128,TXN671431083,2019-11-03 08:58:25,Jayanagar,Debit,Service Charges,No,245,0,213207
49.207.45.128,TXN275053388,2019-11-03 15:41:23,Whitefield,Debit,Bank Charges,No,268,0,212939
49.207.45.128,TXN948668554,2019-11-03 16:36:41,HSR Layout,Debit,Service Charges,No,165,0,212774
49.207.45.128,TXN957811847,2019-11-03 20:09:32,MG Road,Debit,Service Charges,Yes,187,0,212587
49.207.45.128,TXN928007950,2019-11-04 06:27:25,MG Road,Debit,Transport,No,452,0,212135
49.207.45.128,TXN386429423,2019-11-04 06:44:16,Whitefield,Debit,Food & Drink,No,989,0,211146
49.207.45.128,TXN792281509,2019-11-04 12:30:41,Koramangala,Debit,Entertainment,No,1305,0,209841
49.207.45.128,TXN542854328,2019-11-05 09:48:40,Indiranagar,Debit,Bank Charges,No,131,0,209710
192.168.1.105,TXN202126235,2019-11-05 17:46:10,Whitefield,Credit,Interest Credit,No,0,84,209794
49.207.45.128,TXN643224089,2019-11-05 23:02:49,Whitefield,Debit,Service Charges,No,172,0,209622
49.207.45.128,TXN730251062,2019-11-06 06:10:22,Whitefield,Debit,Service Charges,No,268,0,209354
49.207.45.128,TXN668393854,2019-11-06 06:56:56,Whitefield,Debit,Bank Charges,No,265,0,209089
49.207.45.128,TXN875024608,2019-11-06 10:16:37,Jayanagar,Debit,Service Charges,No,217,0,208872
49.207.45.128,TXN848990425,2019-11-06 12:43:49,Jayanagar,Debit,Bank Charges,No,226,0,208646
49.207.45.128,TXN890689618,2019-11-06 14:36:21,HSR Layout,Debit,Transport,No,131,0,208515
49.207.45.128,TXN889057874,2019-11-06 17:31:27,HSR Layout,Debit,Transport,No,97,0,208418
49.207.45.128,TXN597940320,2019-11-06 23:22:24,Whitefield,Debit,Transport,No,247,0,208171
49.207.45.128,TXN671353068,2019-11-07 06:06:49,MG Road,Debit,Bank Charges,No,166,0,208005
49.207.45.128,TXN572765586,2019-11-07 06:26:48,Indiranagar,Debit,Transport,No,195,0,207810
49.207.45.128,TXN484385206,2019-11-07 07:57:24,Indiranagar,Debit,Service Charges,No,36,0,207774
49.207.45.128,TXN787235109,2019-11-07 15:05:49,Jayanagar,Debit,Transport,No,73,0,207701
49.207.45.128,TXN169751913,2019-11-07 16:42:21,Koramangala,Debit,Transport,No,27,0,207674
49.207.45.128,TXN820784592,2019-11-08 08:30:37,Jayanagar,Debit,Bank Charges,No,152,0,207522
49.207.45.128,TXN188706517,2019-11-08 12:17:17,Whitefield,Debit,Transport,No,16,0,207506
49.207.45.128,TXN547878228,2019-11-08 16:37:50,Whitefield,Debit,Bank Charges,No,74,0,207432
49.207.45.128,TXN896484159,2019-11-08 17:26:05,Whitefield,Debit,Service Charges,No,100,0,207332
49.207.45.128,TXN355949128,2019-11-08 19:37:43,Jayanagar,Debit,Bank Charges,No,163,0,207169
49.207.45.128,TXN486922413,2019-11-08 23:05:55,Whitefield,Debit,Transport,No,312,0,206857
49.207.45.128,TXN892346763,2019-11-09 06:01:19,Jayanagar,Debit,Transport,No,44,0,206813
49.207.45.128,TXN984393989,2019-11-09 08:07:45,MG Road,Debit,Transport,No,91,0,206722
49.207.45.128,TXN719239447,2019-11-09 21:51:55,HSR Layout,Debit,Bank Charges,No,140,0,206582
49.207.45.128,TXN946681342,2019-11-10 09:45:16,Jayanagar,Debit,Service Charges,No,158,0,206424
49.207.45.128,TXN525396470,2019-11-10 14:06:37,Whitefield,Debit,Bank Charges,Yes,102,0,206322
49.207.45.128,TXN899903717,2019-11-10 14:40:13,Malleshwaram,Debit,Service Charges,No,29,0,206293
49.207.45.128,TXN112803800,2019-11-10 16:19:37,HSR Layout,Debit,Transport,No,128,0,206165
49.207.45.128,TXN513030751,2019-11-10 16:21:59,Indiranagar,Debit,Groceries,No,2128,0,204037
49.207.45.128,TXN869432760,2019-11-10 16:49:32,Koramangala,Debit,Transport,No,238,0,203799
49.207.45.128,TXN116528417,2019-11-10 17:46:26,BTM Layout,Debit,Transport,No,179,0,203620
49.207.45.128,TXN173343306,2019-11-11 12:01:53,Whitefield,Debit,Transport,No,209,0,203411
192.168.1.105,TXN171836239,2019-11-11 12:45:57,HSR Layout,Debit,Healthcare,No,710,0,202701
172.19.8.90,TXN802244899,2019-11-11 17:43:29,HSR Layout,Debit,Entertainment,No,1642,0,201059
192.168.1.105,TXN304123621,2019-11-11 19:05:32,MG Road,Debit,Groceries,No,1744,0,199315
49.207.45.128,TXN360389289,2019-11-12 20:22:46,Malleshwaram,Debit,Transport,No,111,0,199204
49.207.45.128,TXN334112020,2019-11-12 22:48:50,Indiranagar,Debit,Fuel,No,1713,0,197491
49.207.45.128,TXN678722694,2019-11-13 06:22:06,Indiranagar,Debit,Fuel,No,1327,0,196164
172.16.10.22,TXN198987646,2019-11-13 07:09:08,Jayanagar,Debit,Food & Drink,No,1055,0,195109
49.207.45.128,TXN710376049,2019-11-13 09:59:44,BTM Layout,Debit,Transport,No,147,0,194962
49.207.45.128,TXN146038915,2019-11-13 13:28:00,Koramangala,Debit,Service Charges,No,55,0,194907
49.207.45.128,TXN128354671,2019-11-13 13:53:55,Indiranagar,Debit,Bank Charges,No,32,0,194875
49.207.45.128,TXN344433400,2019-11-13 14:46:17,HSR Layout,Debit,Bank Charges,No,187,0,194688
49.207.45.128,TXN985063615,2019-11-13 19:16:05,HSR Layout,Debit,Bank Charges,No,197,0,194491
49.207.45.128,TXN133580851,2019-11-14 08:18:28,Whitefield,Debit,Transport,No,228,0,194263
49.207.45.128,TXN735154310,2019-11-14 10:42:21,Indiranagar,Debit,Bank Charges,No,190,0,194073
49.207.45.128,TXN513703122,2019-11-14 15:54:12,Whitefield,Debit,Transport,No,75,0,193998
49.207.45.128,TXN111537046,2019-11-14 16:54:46,MG Road,Debit,Service Charges,No,222,0,193776
49.207.45.128,TXN453302725,2019-11-14 19:02:12,Koramangala,Debit,Service Charges,No,24,0,193752
49.207.45.128,TXN363147087,2019-11-14 20:48:50,BTM Layout,Debit,Transport,No,222,0,193530
49.207.45.128,TXN529342563,2019-11-14 23:03:49,HSR Layout,Debit,Transport,No,36,0,193494
49.207.45.128,TXN219129011,2019-11-15 09:38:46,BTM Layout,Debit,Service Charges,No,35,0,193459
49.207.45.128,TXN557416227,2019-11-15 10:28:53,MG Road,Debit,Bank Charges,No,11,0,193448
49.207.45.128,TXN771738592,2019-11-15 16:07:45,Whitefield,Debit,Service Charges,No,135,0,193313
172.16.11.35,TXN149938112,2019-11-15 18:07:06,MG Road,Debit,Food & Drink,No,638,0,192675
49.207.45.128,TXN304451839,2019-11-15 18:51:30,HSR Layout,Debit,Bank Charges,No,81,0,192594
49.207.45.128,TXN952804192,2019-11-15 19:45:41,Whitefield,Debit,Bank Charges,No,261,0,192333
49.207.45.128,TXN962009022,2019-11-16 10:40:42,BTM Layout,Debit,Bank Charges,Yes,253,0,192080
49.207.45.128,TXN789370979,2019-11-16 13:39:37,MG Road,Debit,Service Charges,No,78,0,192002
192.168.1.105,TXN588919501,2019-11-16 15:59:24,Koramangala,Credit,Interest Credit,No,0,190,192192
49.207.45.128,TXN363197233,2019-11-16 21:50:39,HSR Layout,Debit,Transport,No,201,0,191991
49.207.45.128,TXN765486400,2019-11-16 22:24:17,Malleshwaram,Credit,Reversal of Charges,No,0,28,192019
49.207.45.128,TXN980085447,2019-11-17 10:47:58,Jayanagar,Debit,Bank Charges,No,99,0,191920
49.207.45.128,TXN934094136,2019-11-17 12:02:03,Koramangala,Debit,Transport,No,23,0,191897
49.207.45.128,TXN941676975,2019-11-17 15:39:58,Indiranagar,Debit,Transport,No,63,0,191834
49.207.45.128,TXN836428072,2019-11-17 21:49:39,BTM Layout,Debit,Transport,No,75,0,191759
49.207.45.128,TXN530154510,2019-11-17 22:09:42,Koramangala,Debit,Bank Charges,No,249,0,191510
49.207.45.128,TXN357102794,2019-11-17 23:56:02,Koramangala,Debit,Transport,No,86,0,191424
49.207.45.128,TXN635833606,2019-11-18 06:31:57,HSR Layout,Debit,Service Charges,No,18,0,191406
172.18.5.67,TXN403401423,2019-11-18 07:42:26,Whitefield,Debit,Food & Drink,No,675,0,190731
49.207.45.128,TXN194405267,2019-11-18 07:52:05,HSR Layout,Debit,Service Charges,No,270,0,190461
49.207.45.128,TXN945358820,2019-11-18 10:02:03,Jayanagar,Debit,Bank Charges,No,205,0,190256
10.20.30.45,TXN145301606,2019-11-18 10:06:05,MG Road,Credit,Product Return,No,0,1035,191291
49.207.45.128,TXN264274596,2019-11-18 14:25:46,Jayanagar,Debit,Transport,No,341,0,190950
49.207.45.128,TXN412374168,2019-11-18 16:36:54,Malleshwaram,Debit,Bank Charges,No,244,0,190706
192.168.1.105,TXN122788865,2019-11-19 06:01:56,Jayanagar,Credit,Product Return,No,0,1354,192060
49.207.45.128,TXN249091639,2019-11-19 08:27:23,Indiranagar,Debit,Transport,No,45,0,192015
49.207.45.128,TXN259265844,2019-11-19 15:24:27,MG Road,Debit,Transport,No,39,0,191976
49.207.45.128,TXN207032857,2019-11-19 16:33:37,HSR Layout,Debit,Transport,No,234,0,191742
49.207.45.128,TXN231808545,2019-11-19 17:46:55,Malleshwaram,Debit,Service Charges,No,236,0,191506
49.207.45.128,TXN352621741,2019-11-19 18:28:28,BTM Layout,Debit,Service Charges,No,224,0,191282
49.207.45.128,TXN348831965,2019-11-19 18:56:53,Koramangala,Debit,Bank Charges,No,197,0,191085
49.207.45.128,TXN483790530,2019-11-20 10:11:25,Whitefield,Debit,Service Charges,No,193,0,190892
192.168.1.105,TXN337479178,2019-11-20 17:35:46,Indiranagar,Credit,Cashback,No,0,196,191088
49.207.45.128,TXN655810040,2019-11-20 17:54:55,Jayanagar,Debit,Transport,No,133,0,190955
49.207.45.128,TXN699774975,2019-11-20 20:13:33,BTM Layout,Debit,Bank Charges,No,111,0,190844
49.207.45.128,TXN305099041,2019-11-21 17:48:41,Malleshwaram,Debit,Transport,No,208,0,190636
49.207.45.128,TXN845010707,2019-11-21 20:26:59,Koramangala,Debit,Groceries,No,3276,0,187360
49.207.45.128,TXN216111222,2019-11-21 21:59:32,HSR Layout,Debit,Transport,No,145,0,187215
49.207.45.128,TXN182730678,2019-11-21 22:20:41,Koramangala,Debit,Transport,No,260,0,186955
49.207.45.128,TXN255743732,2019-11-21 22:36:34,HSR Layout,Debit,Service Charges,No,189,0,186766
49.207.45.128,TXN836551911,2019-11-22 07:35:10,HSR Layout,Debit,Bank Charges,No,37,0,186729
49.207.45.128,TXN875580203,2019-11-22 10:10:53,Malleshwaram,Debit,Bank Charges,No,220,0,186509
49.207.45.128,TXN750122994,2019-11-22 13:55:05,MG Road,Debit,Service Charges,No,54,0,186455
49.207.45.128,TXN643521012,2019-11-22 20:15:17,Koramangala,Debit,Transport,No,52,0,186403
49.207.45.128,TXN982064087,2019-11-22 20:36:15,MG Road,Debit,Bank Charges,No,251,0,186152
49.207.45.128,TXN379475205,2019-11-23 06:57:53,Jayanagar,Debit,Bank Charges,No,33,0,186119
49.207.45.128,TXN411815936,2019-11-23 07:48:03,Indiranagar,Debit,Bank Charges,No,49,0,186070
49.207.45.128,TXN670961625,2019-11-23 11:05:51,BTM Layout,Debit,Fuel,No,2275,0,183795
49.207.45.128,TXN670433320,2019-11-23 13:58:48,MG Road,Debit,Service Charges,No,137,0,183658
49.207.45.128,TXN178801902,2019-11-23 15:30:40,HSR Layout,Debit,Transport,No,12,0,183646
49.207.45.128,TXN933729365,2019-11-23 16:07:08,Indiranagar,Debit,Fuel,No,2056,0,181590
49.207.45.128,TXN116964752,2019-11-23 23:37:57,Indiranagar,Debit,Transport,No,193,0,181397
49.207.45.128,TXN927557385,2019-11-24 07:10:55,HSR Layout,Debit,Transport,No,160,0,181237
172.18.5.67,TXN789567676,2019-11-24 12:16:22,Jayanagar,Debit,Food & Drink,No,1182,0,180055
49.207.45.128,TXN485045994,2019-11-24 21:20:54,Indiranagar,Debit,Bank Charges,No,62,0,179993
10.20.30.45,TXN524141549,2019-11-25 06:53:45,Whitefield,Credit,Reversal of Charges,No,0,144,180137
49.207.45.128,TXN971597022,2019-11-25 08:46:55,Indiranagar,Debit,Fuel,No,907,0,179230
49.207.45.128,TXN903759095,2019-11-25 13:10:39,Jayanagar,Debit,Bank Charges,No,182,0,179048
49.207.45.128,TXN328687286,2019-11-25 15:16:26,HSR Layout,Debit,Service Charges,No,147,0,178901
49.207.45.128,TXN992616767,2019-11-25 22:44:45,HSR Layout,Debit,Transport,No,91,0,178810
49.207.45.128,TXN507810641,2019-11-25 22:50:01,Koramangala,Debit,Service Charges,No,93,0,178717
192.168.1.105,TXN434347965,2019-11-26 15:22:07,Jayanagar,Debit,Groceries,No,3745,0,174972
49.207.45.128,TXN525076691,2019-11-26 22:19:11,HSR Layout,Debit,Service Charges,No,132,0,174840
49.207.45.128,TXN941582905,2019-11-27 07:48:03,Indiranagar,Debit,Service Charges,No,268,0,174572
49.207.45.128,TXN914746522,2019-11-27 10:27:08,Jayanagar,Debit,Service Charges,No,62,0,174510
49.207.45.128,TXN481835216,2019-11-27 14:12:19,Jayanagar,Debit,Service Charges,No,181,0,174329
172.19.8.90,TXN344155890,2019-11-27 19:03:02,Indiranagar,Debit,Entertainment,Yes,3559,0,170770
49.207.45.128,TXN810807086,2019-11-28 10:58:33,HSR Layout,Debit,Bank Charges,No,224,0,170546
49.207.45.128,TXN319731370,2019-11-28 11:50:38,HSR Layout,Debit,Bank Charges,No,193,0,170353
49.207.45.128,TXN138666290,2019-11-28 16:52:08,Koramangala,Debit,Bank Charges,No,110,0,170243
49.207.45.128,TXN116085473,2019-11-29 08:21:05,Whitefield,Debit,Transport,No,150,0,170093
49.207.45.128,TXN717515062,2019-11-29 09:49:09,Koramangala,Debit,Bank Charges,No,106,0,169987
49.207.45.128,TXN545637914,2019-11-29 18:04:27,BTM Layout,Debit,Groceries,No,1659,0,168328
49.207.45.128,TXN891752501,2019-11-30 07:42:40,HSR Layout,Debit,Service Charges,No,219,0,168109
49.207.45.128,TXN457403388,2019-11-30 08:25:18,Indiranagar,Debit,Bank Charges,No,235,0,167874
10.20.30.45,TXN288007606,2019-11-30 15:11:48,MG Road,Credit,Cashback,No,0,515,168389
49.207.45.128,TXN228248045,2019-11-30 16:50:12,Whitefield,Debit,Fuel,No,1232,0,167157
10.20.30.45,TXN271255032,2019-12-01 09:30:00,Whitefield,Credit,Salary,No,0,85000,252157
49.207.45.128,TXN171009282,2019-12-02 06:27:13,Indiranagar,Debit,Transport,No,203,0,251954
49.207.45.128,TXN700691235,2019-12-02 10:08:29,Jayanagar,Debit,Transport,No,73,0,251881
49.207.45.128,TXN981179357,2019-12-02 19:32:04,HSR Layout,Debit,Service Charges,No,62,0,251819
49.207.45.128,TXN743356184,2019-12-02 20:56:29,Jayanagar,Debit,Transport,No,209,0,251610
49.207.45.128,TXN850139979,2019-12-03 09:55:10,Jayanagar,Debit,Service Charges,No,74,0,251536
49.207.45.128,TXN853587679,2019-12-03 10:07:14,MG Road,Credit,Refund,No,0,369,251905
49.207.45.128,TXN154866804,2019-12-03 10:36:30,Koramangala,Debit,Bank Charges,No,63,0,251842
10.20.30.45,TXN751370189,2019-12-03 21:18:48,Malleshwaram,Credit,Reversal of Charges,No,0,123,251965
49.207.45.128,TXN215975476,2019-12-04 09:13:37,HSR Layout,Debit,Service Charges,No,179,0,251786
49.207.45.128,TXN755075419,2019-12-04 17:29:34,Whitefield,Debit,Bank Charges,No,18,0,251768
49.207.45.128,TXN553705577,2019-12-04 18:52:55,BTM Layout,Debit,Fuel,No,1898,0,249870
49.207.45.128,TXN336694013,2019-12-04 21:36:50,Jayanagar,Debit,Bank Charges,No,71,0,249799
49.207.45.128,TXN226432774,2019-12-04 23:26:24,Koramangala,Debit,Service Charges,No,135,0,249664
49.207.45.128,TXN491136277,2019-12-04 23:40:24,Jayanagar,Debit,Bank Charges,No,110,0,249554
49.207.45.128,TXN593877638,2019-12-05 10:22:20,MG Road,Debit,Transport,No,207,0,249347
49.207.45.128,TXN578311127,2019-12-05 10:22:21,Koramangala,Debit,Bank Charges,No,65,0,249282
49.207.45.128,TXN175112437,2019-12-05 18:04:59,Jayanagar,Debit,Bank Charges,No,267,0,249015
49.207.45.128,TXN555777994,2019-12-05 20:08:10,HSR Layout,Debit,Transport,No,230,0,248785
49.207.45.128,TXN570329021,2019-12-05 22:01:50,Koramangala,Debit,Bank Charges,No,177,0,248608
49.207.45.128,TXN738632724,2019-12-05 23:49:09,BTM Layout,Debit,Healthcare,No,1716,0,246892
49.207.45.128,TXN834540108,2019-12-06 10:03:38,MG Road,Debit,Fuel,No,1356,0,245536
49.207.45.128,TXN608741346,2019-12-06 11:16:58,MG Road,Debit,Transport,No,112,0,245424
49.207.45.128,TXN871641995,2019-12-06 12:22:08,Malleshwaram,Debit,Fuel,No,2023,0,243401
49.207.45.128,TXN216372350,2019-12-06 17:31:05,Malleshwaram,Debit,Bank Charges,No,31,0,243370
49.207.45.128,TXN226448321,2019-12-06 18:49:15,MG Road,Debit,Transport,No,244,0,243126
49.207.45.128,TXN955154815,2019-12-06 22:30:49,Koramangala,Debit,Transport,No,109,0,243017
49.207.45.128,TXN610642736,2019-12-07 09:57:10,BTM Layout,Debit,Transport,No,415,0,242602
49.207.45.128,TXN204825788,2019-12-07 10:05:11,Jayanagar,Debit,Transport,No,146,0,242456
49.207.45.128,TXN263112866,2019-12-07 10:15:04,BTM Layout,Debit,Transport,No,221,0,242235
49.207.45.128,TXN407417632,2019-12-07 11:26:24,MG Road,Credit,Cashback,No,0,95,242330
49.207.45.128,TXN804867888,2019-12-07 17:06:57,Whitefield,Debit,Fuel,No,1367,0,240963
49.207.45.128,TXN328110750,2019-12-07 22:53:27,HSR Layout,Debit,Transport,No,66,0,240897
172.16.11.35,TXN657256138,2019-12-08 15:11:35,Indiranagar,Debit,Food & Drink,No,978,0,239919
49.207.45.128,TXN923701805,2019-12-09 08:07:12,Jayanagar,Debit,Transport,No,657,0,239262
